target_id	gene_id
DAnjou_Chr10v0.1_25885.1	DAnjou_Chr10v0.1_25885
DAnjou_Chr10v0.1_25884.1	DAnjou_Chr10v0.1_25884
DAnjou_Chr10v0.1_25883.1	DAnjou_Chr10v0.1_25883
DAnjou_Chr10v0.1_25882.1	DAnjou_Chr10v0.1_25882
DAnjou_Chr10v0.1_25881.1	DAnjou_Chr10v0.1_25881
DAnjou_Chr10v0.1_25880.1	DAnjou_Chr10v0.1_25880
DAnjou_Chr10v0.1_25879.1	DAnjou_Chr10v0.1_25879
DAnjou_Chr10v0.1_25878.1	DAnjou_Chr10v0.1_25878
DAnjou_Chr10v0.1_25877.1	DAnjou_Chr10v0.1_25877
DAnjou_Chr10v0.1_25876.1	DAnjou_Chr10v0.1_25876
DAnjou_Chr10v0.1_25875.1	DAnjou_Chr10v0.1_25875
DAnjou_Chr10v0.1_25874.1	DAnjou_Chr10v0.1_25874
DAnjou_Chr10v0.1_25873.1	DAnjou_Chr10v0.1_25873
DAnjou_Chr10v0.1_25872.1	DAnjou_Chr10v0.1_25872
DAnjou_Chr10v0.1_25871.1	DAnjou_Chr10v0.1_25871
DAnjou_Chr10v0.1_25870.1	DAnjou_Chr10v0.1_25870
DAnjou_Chr10v0.1_25869.1	DAnjou_Chr10v0.1_25869
DAnjou_Chr10v0.1_25868.1	DAnjou_Chr10v0.1_25868
DAnjou_Chr10v0.1_25867.1	DAnjou_Chr10v0.1_25867
DAnjou_Chr10v0.1_25866.1	DAnjou_Chr10v0.1_25866
DAnjou_Chr10v0.1_25865.1	DAnjou_Chr10v0.1_25865
DAnjou_Chr10v0.1_25864.1	DAnjou_Chr10v0.1_25864
DAnjou_Chr10v0.1_25863.1	DAnjou_Chr10v0.1_25863
DAnjou_Chr10v0.1_25862.1	DAnjou_Chr10v0.1_25862
DAnjou_Chr10v0.1_25861.1	DAnjou_Chr10v0.1_25861
DAnjou_Chr10v0.1_25860.1	DAnjou_Chr10v0.1_25860
DAnjou_Chr10v0.1_25859.1	DAnjou_Chr10v0.1_25859
DAnjou_Chr10v0.1_25858.1	DAnjou_Chr10v0.1_25858
DAnjou_Chr10v0.1_25857.1	DAnjou_Chr10v0.1_25857
DAnjou_Chr10v0.1_25856.1	DAnjou_Chr10v0.1_25856
DAnjou_Chr10v0.1_25855.1	DAnjou_Chr10v0.1_25855
DAnjou_Chr10v0.1_25854.1	DAnjou_Chr10v0.1_25854
DAnjou_Chr10v0.1_25853.1	DAnjou_Chr10v0.1_25853
DAnjou_Chr10v0.1_25852.1	DAnjou_Chr10v0.1_25852
DAnjou_Chr10v0.1_25851.1	DAnjou_Chr10v0.1_25851
DAnjou_Chr10v0.1_25850.1	DAnjou_Chr10v0.1_25850
DAnjou_Chr10v0.1_25849.1	DAnjou_Chr10v0.1_25849
DAnjou_Chr10v0.1_25848.1	DAnjou_Chr10v0.1_25848
DAnjou_Chr10v0.1_25847.1	DAnjou_Chr10v0.1_25847
DAnjou_Chr10v0.1_25846.1	DAnjou_Chr10v0.1_25846
DAnjou_Chr10v0.1_25845.1	DAnjou_Chr10v0.1_25845
DAnjou_Chr10v0.1_25844.1	DAnjou_Chr10v0.1_25844
DAnjou_Chr10v0.1_25843.1	DAnjou_Chr10v0.1_25843
DAnjou_Chr10v0.1_25842.1	DAnjou_Chr10v0.1_25842
DAnjou_Chr10v0.1_25841.1	DAnjou_Chr10v0.1_25841
DAnjou_Chr10v0.1_25839.1	DAnjou_Chr10v0.1_25839
DAnjou_Chr10v0.1_25840.1	DAnjou_Chr10v0.1_25840
DAnjou_Chr10v0.1_25838.1	DAnjou_Chr10v0.1_25838
DAnjou_Chr10v0.1_25837.1	DAnjou_Chr10v0.1_25837
DAnjou_Chr10v0.1_25836.1	DAnjou_Chr10v0.1_25836
DAnjou_Chr10v0.1_25835.1	DAnjou_Chr10v0.1_25835
DAnjou_Chr10v0.1_25834.1	DAnjou_Chr10v0.1_25834
DAnjou_Chr10v0.1_25833.1	DAnjou_Chr10v0.1_25833
DAnjou_Chr10v0.1_25832.1	DAnjou_Chr10v0.1_25832
DAnjou_Chr10v0.1_25831.1	DAnjou_Chr10v0.1_25831
DAnjou_Chr10v0.1_25830.1	DAnjou_Chr10v0.1_25830
DAnjou_Chr10v0.1_25829.1	DAnjou_Chr10v0.1_25829
DAnjou_Chr10v0.1_25828.1	DAnjou_Chr10v0.1_25828
DAnjou_Chr10v0.1_25827.1	DAnjou_Chr10v0.1_25827
DAnjou_Chr10v0.1_25826.1	DAnjou_Chr10v0.1_25826
DAnjou_Chr10v0.1_25825.1	DAnjou_Chr10v0.1_25825
DAnjou_Chr10v0.1_25824.1	DAnjou_Chr10v0.1_25824
DAnjou_Chr10v0.1_25823.1	DAnjou_Chr10v0.1_25823
DAnjou_Chr10v0.1_25822.1	DAnjou_Chr10v0.1_25822
DAnjou_Chr10v0.1_25821.1	DAnjou_Chr10v0.1_25821
DAnjou_Chr10v0.1_25820.1	DAnjou_Chr10v0.1_25820
DAnjou_Chr10v0.1_25819.1	DAnjou_Chr10v0.1_25819
DAnjou_Chr10v0.1_25818.1	DAnjou_Chr10v0.1_25818
DAnjou_Chr10v0.1_25817.1	DAnjou_Chr10v0.1_25817
DAnjou_Chr10v0.1_25816.1	DAnjou_Chr10v0.1_25816
DAnjou_Chr10v0.1_25815.1	DAnjou_Chr10v0.1_25815
DAnjou_Chr10v0.1_25814.1	DAnjou_Chr10v0.1_25814
DAnjou_Chr10v0.1_25813.1	DAnjou_Chr10v0.1_25813
DAnjou_Chr10v0.1_25812.1	DAnjou_Chr10v0.1_25812
DAnjou_Chr10v0.1_25811.1	DAnjou_Chr10v0.1_25811
DAnjou_Chr10v0.1_25810.1	DAnjou_Chr10v0.1_25810
DAnjou_Chr10v0.1_25809.1	DAnjou_Chr10v0.1_25809
DAnjou_Chr10v0.1_25808.1	DAnjou_Chr10v0.1_25808
DAnjou_Chr10v0.1_25807.1	DAnjou_Chr10v0.1_25807
DAnjou_Chr10v0.1_25806.1	DAnjou_Chr10v0.1_25806
DAnjou_Chr10v0.1_25805.1	DAnjou_Chr10v0.1_25805
DAnjou_Chr10v0.1_25804.1	DAnjou_Chr10v0.1_25804
DAnjou_Chr10v0.1_25803.1	DAnjou_Chr10v0.1_25803
DAnjou_Chr10v0.1_25801.1	DAnjou_Chr10v0.1_25801
DAnjou_Chr10v0.1_25800.1	DAnjou_Chr10v0.1_25800
DAnjou_Chr10v0.1_25802.1	DAnjou_Chr10v0.1_25802
DAnjou_Chr10v0.1_25798.1	DAnjou_Chr10v0.1_25798
DAnjou_Chr10v0.1_25797.1	DAnjou_Chr10v0.1_25797
DAnjou_Chr10v0.1_25796.1	DAnjou_Chr10v0.1_25796
DAnjou_Chr10v0.1_25795.1	DAnjou_Chr10v0.1_25795
DAnjou_Chr10v0.1_25794.1	DAnjou_Chr10v0.1_25794
DAnjou_Chr10v0.1_25793.1	DAnjou_Chr10v0.1_25793
DAnjou_Chr10v0.1_25792.1	DAnjou_Chr10v0.1_25792
DAnjou_Chr10v0.1_25791.1	DAnjou_Chr10v0.1_25791
DAnjou_Chr10v0.1_25790.1	DAnjou_Chr10v0.1_25790
DAnjou_Chr10v0.1_25789.1	DAnjou_Chr10v0.1_25789
DAnjou_Chr10v0.1_25775.1	DAnjou_Chr10v0.1_25775
DAnjou_Chr10v0.1_25788.1	DAnjou_Chr10v0.1_25788
DAnjou_Chr10v0.1_25787.1	DAnjou_Chr10v0.1_25787
DAnjou_Chr10v0.1_25786.1	DAnjou_Chr10v0.1_25786
DAnjou_Chr10v0.1_25785.1	DAnjou_Chr10v0.1_25785
DAnjou_Chr10v0.1_25784.1	DAnjou_Chr10v0.1_25784
DAnjou_Chr10v0.1_25783.1	DAnjou_Chr10v0.1_25783
DAnjou_Chr10v0.1_25782.1	DAnjou_Chr10v0.1_25782
DAnjou_Chr10v0.1_25781.1	DAnjou_Chr10v0.1_25781
DAnjou_Chr10v0.1_25780.1	DAnjou_Chr10v0.1_25780
DAnjou_Chr10v0.1_25779.1	DAnjou_Chr10v0.1_25779
DAnjou_Chr10v0.1_25770.1	DAnjou_Chr10v0.1_25770
DAnjou_Chr10v0.1_25769.1	DAnjou_Chr10v0.1_25769
DAnjou_Chr10v0.1_25771.1	DAnjou_Chr10v0.1_25771
DAnjou_Chr10v0.1_25768.1	DAnjou_Chr10v0.1_25768
DAnjou_Chr10v0.1_25767.1	DAnjou_Chr10v0.1_25767
DAnjou_Chr10v0.1_25766.1	DAnjou_Chr10v0.1_25766
DAnjou_Chr10v0.1_25765.1	DAnjou_Chr10v0.1_25765
DAnjou_Chr10v0.1_25764.1	DAnjou_Chr10v0.1_25764
DAnjou_Chr10v0.1_25763.1	DAnjou_Chr10v0.1_25763
DAnjou_Chr10v0.1_25758.1	DAnjou_Chr10v0.1_25758
DAnjou_Chr10v0.1_25745.1	DAnjou_Chr10v0.1_25745
DAnjou_Chr10v0.1_25744.1	DAnjou_Chr10v0.1_25744
DAnjou_Chr10v0.1_25743.1	DAnjou_Chr10v0.1_25743
DAnjou_Chr10v0.1_25742.1	DAnjou_Chr10v0.1_25742
DAnjou_Chr10v0.1_25741.1	DAnjou_Chr10v0.1_25741
DAnjou_Chr10v0.1_25740.1	DAnjou_Chr10v0.1_25740
DAnjou_Chr10v0.1_25739.1	DAnjou_Chr10v0.1_25739
DAnjou_Chr10v0.1_25738.1	DAnjou_Chr10v0.1_25738
DAnjou_Chr10v0.1_25737.1	DAnjou_Chr10v0.1_25737
DAnjou_Chr10v0.1_25736.1	DAnjou_Chr10v0.1_25736
DAnjou_Chr10v0.1_25735.1	DAnjou_Chr10v0.1_25735
DAnjou_Chr10v0.1_25734.1	DAnjou_Chr10v0.1_25734
DAnjou_Chr10v0.1_25733.1	DAnjou_Chr10v0.1_25733
DAnjou_Chr10v0.1_25732.1	DAnjou_Chr10v0.1_25732
DAnjou_Chr10v0.1_25731.1	DAnjou_Chr10v0.1_25731
DAnjou_Chr10v0.1_25730.1	DAnjou_Chr10v0.1_25730
DAnjou_Chr10v0.1_25757.1	DAnjou_Chr10v0.1_25757
DAnjou_Chr10v0.1_25729.1	DAnjou_Chr10v0.1_25729
DAnjou_Chr10v0.1_25756.1	DAnjou_Chr10v0.1_25756
DAnjou_Chr10v0.1_25755.1	DAnjou_Chr10v0.1_25755
DAnjou_Chr10v0.1_25754.1	DAnjou_Chr10v0.1_25754
DAnjou_Chr10v0.1_25753.1	DAnjou_Chr10v0.1_25753
DAnjou_Chr10v0.1_25752.1	DAnjou_Chr10v0.1_25752
DAnjou_Chr10v0.1_25751.1	DAnjou_Chr10v0.1_25751
DAnjou_Chr10v0.1_25750.1	DAnjou_Chr10v0.1_25750
DAnjou_Chr10v0.1_25721.1	DAnjou_Chr10v0.1_25721
DAnjou_Chr10v0.1_25720.1	DAnjou_Chr10v0.1_25720
DAnjou_Chr10v0.1_25719.1	DAnjou_Chr10v0.1_25719
DAnjou_Chr10v0.1_25718.1	DAnjou_Chr10v0.1_25718
DAnjou_Chr10v0.1_25717.1	DAnjou_Chr10v0.1_25717
DAnjou_Chr10v0.1_25716.1	DAnjou_Chr10v0.1_25716
DAnjou_Chr10v0.1_26289.1	DAnjou_Chr10v0.1_26289
DAnjou_Chr10v0.1_25715.1	DAnjou_Chr10v0.1_25715
DAnjou_Chr10v0.1_25714.1	DAnjou_Chr10v0.1_25714
DAnjou_Chr10v0.1_25713.1	DAnjou_Chr10v0.1_25713
DAnjou_Chr10v0.1_25712.1	DAnjou_Chr10v0.1_25712
DAnjou_Chr10v0.1_25711.1	DAnjou_Chr10v0.1_25711
DAnjou_Chr10v0.1_25710.1	DAnjou_Chr10v0.1_25710
DAnjou_Chr10v0.1_25709.1	DAnjou_Chr10v0.1_25709
DAnjou_Chr10v0.1_25708.1	DAnjou_Chr10v0.1_25708
DAnjou_Chr10v0.1_25707.1	DAnjou_Chr10v0.1_25707
DAnjou_Chr10v0.1_25706.1	DAnjou_Chr10v0.1_25706
DAnjou_Chr10v0.1_25705.1	DAnjou_Chr10v0.1_25705
DAnjou_Chr10v0.1_25704.1	DAnjou_Chr10v0.1_25704
DAnjou_Chr10v0.1_25703.1	DAnjou_Chr10v0.1_25703
DAnjou_Chr10v0.1_25702.1	DAnjou_Chr10v0.1_25702
DAnjou_Chr10v0.1_25701.1	DAnjou_Chr10v0.1_25701
DAnjou_Chr10v0.1_25700.1	DAnjou_Chr10v0.1_25700
DAnjou_Chr10v0.1_25699.1	DAnjou_Chr10v0.1_25699
DAnjou_Chr10v0.1_25698.1	DAnjou_Chr10v0.1_25698
DAnjou_Chr10v0.1_25697.1	DAnjou_Chr10v0.1_25697
DAnjou_Chr10v0.1_25696.1	DAnjou_Chr10v0.1_25696
DAnjou_Chr10v0.1_25695.1	DAnjou_Chr10v0.1_25695
DAnjou_Chr10v0.1_25694.1	DAnjou_Chr10v0.1_25694
DAnjou_Chr10v0.1_25693.1	DAnjou_Chr10v0.1_25693
DAnjou_Chr10v0.1_25692.1	DAnjou_Chr10v0.1_25692
DAnjou_Chr10v0.1_25691.1	DAnjou_Chr10v0.1_25691
DAnjou_Chr10v0.1_25690.1	DAnjou_Chr10v0.1_25690
DAnjou_Chr10v0.1_25689.1	DAnjou_Chr10v0.1_25689
DAnjou_Chr10v0.1_25688.1	DAnjou_Chr10v0.1_25688
DAnjou_Chr10v0.1_25687.1	DAnjou_Chr10v0.1_25687
DAnjou_Chr10v0.1_25686.1	DAnjou_Chr10v0.1_25686
DAnjou_Chr10v0.1_25685.1	DAnjou_Chr10v0.1_25685
DAnjou_Chr10v0.1_25684.1	DAnjou_Chr10v0.1_25684
DAnjou_Chr10v0.1_25681.1	DAnjou_Chr10v0.1_25681
DAnjou_Chr10v0.1_25680.1	DAnjou_Chr10v0.1_25680
DAnjou_Chr10v0.1_25679.1	DAnjou_Chr10v0.1_25679
DAnjou_Chr10v0.1_25678.1	DAnjou_Chr10v0.1_25678
DAnjou_Chr10v0.1_25677.1	DAnjou_Chr10v0.1_25677
DAnjou_Chr10v0.1_25676.1	DAnjou_Chr10v0.1_25676
DAnjou_Chr10v0.1_25675.1	DAnjou_Chr10v0.1_25675
DAnjou_Chr10v0.1_25674.1	DAnjou_Chr10v0.1_25674
DAnjou_Chr10v0.1_25673.1	DAnjou_Chr10v0.1_25673
DAnjou_Chr10v0.1_25672.1	DAnjou_Chr10v0.1_25672
DAnjou_Chr10v0.1_25671.1	DAnjou_Chr10v0.1_25671
DAnjou_Chr10v0.1_25670.1	DAnjou_Chr10v0.1_25670
DAnjou_Chr9v0.1_23038.1	DAnjou_Chr9v0.1_23038
DAnjou_Chr10v0.1_25668.1	DAnjou_Chr10v0.1_25668
DAnjou_Chr10v0.1_25667.1	DAnjou_Chr10v0.1_25667
DAnjou_Chr10v0.1_25666.1	DAnjou_Chr10v0.1_25666
DAnjou_Chr10v0.1_25665.1	DAnjou_Chr10v0.1_25665
DAnjou_Chr9v0.1_23033.1	DAnjou_Chr9v0.1_23033
DAnjou_Chr10v0.1_25663.1	DAnjou_Chr10v0.1_25663
DAnjou_Chr9v0.1_23031.1	DAnjou_Chr9v0.1_23031
DAnjou_Chr9v0.1_23030.1	DAnjou_Chr9v0.1_23030
DAnjou_Chr9v0.1_23029.1	DAnjou_Chr9v0.1_23029
DAnjou_Chr10v0.1_25659.1	DAnjou_Chr10v0.1_25659
DAnjou_Chr10v0.1_25658.1	DAnjou_Chr10v0.1_25658
DAnjou_Chr10v0.1_25657.1	DAnjou_Chr10v0.1_25657
DAnjou_Chr10v0.1_25656.1	DAnjou_Chr10v0.1_25656
DAnjou_Chr10v0.1_25655.1	DAnjou_Chr10v0.1_25655
DAnjou_Chr10v0.1_25654.1	DAnjou_Chr10v0.1_25654
DAnjou_Chr10v0.1_25653.1	DAnjou_Chr10v0.1_25653
DAnjou_Chr10v0.1_25652.1	DAnjou_Chr10v0.1_25652
DAnjou_Chr10v0.1_25651.1	DAnjou_Chr10v0.1_25651
DAnjou_Chr10v0.1_25650.1	DAnjou_Chr10v0.1_25650
DAnjou_Chr10v0.1_25649.1	DAnjou_Chr10v0.1_25649
DAnjou_Chr10v0.1_25648.1	DAnjou_Chr10v0.1_25648
DAnjou_Chr10v0.1_25647.1	DAnjou_Chr10v0.1_25647
DAnjou_Chr10v0.1_25646.1	DAnjou_Chr10v0.1_25646
DAnjou_Chr10v0.1_25644.1	DAnjou_Chr10v0.1_25644
DAnjou_Chr10v0.1_25643.1	DAnjou_Chr10v0.1_25643
DAnjou_Chr10v0.1_25642.1	DAnjou_Chr10v0.1_25642
DAnjou_Chr10v0.1_25641.1	DAnjou_Chr10v0.1_25641
DAnjou_Chr10v0.1_25640.1	DAnjou_Chr10v0.1_25640
DAnjou_Chr10v0.1_25639.1	DAnjou_Chr10v0.1_25639
DAnjou_Chr10v0.1_25638.1	DAnjou_Chr10v0.1_25638
DAnjou_Chr10v0.1_25637.1	DAnjou_Chr10v0.1_25637
DAnjou_Chr10v0.1_25634.1	DAnjou_Chr10v0.1_25634
DAnjou_Chr10v0.1_25635.1	DAnjou_Chr10v0.1_25635
DAnjou_Chr10v0.1_25632.1	DAnjou_Chr10v0.1_25632
DAnjou_Chr10v0.1_25631.1	DAnjou_Chr10v0.1_25631
DAnjou_Chr10v0.1_25630.1	DAnjou_Chr10v0.1_25630
DAnjou_Chr10v0.1_25629.1	DAnjou_Chr10v0.1_25629
DAnjou_Chr10v0.1_25628.1	DAnjou_Chr10v0.1_25628
DAnjou_Chr10v0.1_25627.1	DAnjou_Chr10v0.1_25627
DAnjou_Chr10v0.1_25626.1	DAnjou_Chr10v0.1_25626
DAnjou_Chr10v0.1_25625.1	DAnjou_Chr10v0.1_25625
DAnjou_Chr10v0.1_25624.1	DAnjou_Chr10v0.1_25624
DAnjou_Chr10v0.1_25623.1	DAnjou_Chr10v0.1_25623
DAnjou_Chr10v0.1_25622.1	DAnjou_Chr10v0.1_25622
DAnjou_Chr10v0.1_25621.1	DAnjou_Chr10v0.1_25621
DAnjou_Chr10v0.1_25620.1	DAnjou_Chr10v0.1_25620
DAnjou_Chr10v0.1_25619.1	DAnjou_Chr10v0.1_25619
DAnjou_Chr10v0.1_25618.1	DAnjou_Chr10v0.1_25618
DAnjou_Chr10v0.1_25617.1	DAnjou_Chr10v0.1_25617
DAnjou_Chr10v0.1_25616.1	DAnjou_Chr10v0.1_25616
DAnjou_Chr10v0.1_25615.1	DAnjou_Chr10v0.1_25615
DAnjou_Chr10v0.1_25614.1	DAnjou_Chr10v0.1_25614
DAnjou_Chr10v0.1_25613.1	DAnjou_Chr10v0.1_25613
DAnjou_Chr10v0.1_25612.1	DAnjou_Chr10v0.1_25612
DAnjou_Chr10v0.1_25611.1	DAnjou_Chr10v0.1_25611
DAnjou_Chr10v0.1_25610.1	DAnjou_Chr10v0.1_25610
DAnjou_Chr10v0.1_25609.1	DAnjou_Chr10v0.1_25609
DAnjou_Chr10v0.1_25608.1	DAnjou_Chr10v0.1_25608
DAnjou_Chr10v0.1_25607.1	DAnjou_Chr10v0.1_25607
DAnjou_Chr10v0.1_25606.1	DAnjou_Chr10v0.1_25606
DAnjou_Chr10v0.1_25605.1	DAnjou_Chr10v0.1_25605
DAnjou_Chr10v0.1_25604.1	DAnjou_Chr10v0.1_25604
DAnjou_Chr10v0.1_25603.1	DAnjou_Chr10v0.1_25603
DAnjou_Chr10v0.1_25602.1	DAnjou_Chr10v0.1_25602
DAnjou_Chr10v0.1_25601.1	DAnjou_Chr10v0.1_25601
DAnjou_Chr10v0.1_25600.1	DAnjou_Chr10v0.1_25600
DAnjou_Chr10v0.1_25599.1	DAnjou_Chr10v0.1_25599
DAnjou_Chr10v0.1_25598.1	DAnjou_Chr10v0.1_25598
DAnjou_Chr10v0.1_25597.1	DAnjou_Chr10v0.1_25597
DAnjou_Chr10v0.1_25596.1	DAnjou_Chr10v0.1_25596
DAnjou_Chr10v0.1_25595.1	DAnjou_Chr10v0.1_25595
DAnjou_Chr10v0.1_25594.1	DAnjou_Chr10v0.1_25594
DAnjou_Chr10v0.1_25593.1	DAnjou_Chr10v0.1_25593
DAnjou_Chr10v0.1_25592.1	DAnjou_Chr10v0.1_25592
DAnjou_Chr10v0.1_25591.1	DAnjou_Chr10v0.1_25591
DAnjou_Chr10v0.1_25590.1	DAnjou_Chr10v0.1_25590
DAnjou_Chr10v0.1_25589.1	DAnjou_Chr10v0.1_25589
DAnjou_Chr10v0.1_25588.1	DAnjou_Chr10v0.1_25588
DAnjou_Chr10v0.1_25587.1	DAnjou_Chr10v0.1_25587
DAnjou_Chr10v0.1_25586.1	DAnjou_Chr10v0.1_25586
DAnjou_Chr10v0.1_25585.1	DAnjou_Chr10v0.1_25585
DAnjou_Chr10v0.1_25584.1	DAnjou_Chr10v0.1_25584
DAnjou_Chr10v0.1_25583.1	DAnjou_Chr10v0.1_25583
DAnjou_Chr10v0.1_25582.1	DAnjou_Chr10v0.1_25582
DAnjou_Chr10v0.1_25581.1	DAnjou_Chr10v0.1_25581
DAnjou_Chr10v0.1_25580.1	DAnjou_Chr10v0.1_25580
DAnjou_Chr10v0.1_25579.1	DAnjou_Chr10v0.1_25579
DAnjou_Chr10v0.1_25578.1	DAnjou_Chr10v0.1_25578
DAnjou_Chr10v0.1_25577.1	DAnjou_Chr10v0.1_25577
DAnjou_Chr10v0.1_25576.1	DAnjou_Chr10v0.1_25576
DAnjou_Chr10v0.1_25575.1	DAnjou_Chr10v0.1_25575
DAnjou_Chr10v0.1_25574.1	DAnjou_Chr10v0.1_25574
DAnjou_Chr10v0.1_25573.1	DAnjou_Chr10v0.1_25573
DAnjou_Chr10v0.1_25572.1	DAnjou_Chr10v0.1_25572
DAnjou_Chr10v0.1_25571.1	DAnjou_Chr10v0.1_25571
DAnjou_Chr10v0.1_25570.1	DAnjou_Chr10v0.1_25570
DAnjou_Chr10v0.1_25569.1	DAnjou_Chr10v0.1_25569
DAnjou_Chr10v0.1_25568.1	DAnjou_Chr10v0.1_25568
DAnjou_Chr10v0.1_25567.1	DAnjou_Chr10v0.1_25567
DAnjou_Chr10v0.1_25566.1	DAnjou_Chr10v0.1_25566
DAnjou_Chr10v0.1_25565.1	DAnjou_Chr10v0.1_25565
DAnjou_Chr10v0.1_25564.1	DAnjou_Chr10v0.1_25564
DAnjou_Chr10v0.1_25563.1	DAnjou_Chr10v0.1_25563
DAnjou_Chr10v0.1_25562.1	DAnjou_Chr10v0.1_25562
DAnjou_Chr10v0.1_23903.1	DAnjou_Chr10v0.1_23903
DAnjou_Chr10v0.1_25561.1	DAnjou_Chr10v0.1_25561
DAnjou_Chr10v0.1_25560.1	DAnjou_Chr10v0.1_25560
DAnjou_Chr10v0.1_25559.1	DAnjou_Chr10v0.1_25559
DAnjou_Chr10v0.1_25558.1	DAnjou_Chr10v0.1_25558
DAnjou_Chr10v0.1_25557.1	DAnjou_Chr10v0.1_25557
DAnjou_Chr10v0.1_25556.1	DAnjou_Chr10v0.1_25556
DAnjou_Chr10v0.1_25555.1	DAnjou_Chr10v0.1_25555
DAnjou_Chr10v0.1_25554.1	DAnjou_Chr10v0.1_25554
DAnjou_Chr10v0.1_25553.1	DAnjou_Chr10v0.1_25553
DAnjou_Chr10v0.1_25552.1	DAnjou_Chr10v0.1_25552
DAnjou_Chr10v0.1_25551.1	DAnjou_Chr10v0.1_25551
DAnjou_Chr10v0.1_25550.1	DAnjou_Chr10v0.1_25550
DAnjou_Chr10v0.1_25549.1	DAnjou_Chr10v0.1_25549
DAnjou_Chr10v0.1_25548.1	DAnjou_Chr10v0.1_25548
DAnjou_Chr10v0.1_25547.1	DAnjou_Chr10v0.1_25547
DAnjou_Chr10v0.1_25546.1	DAnjou_Chr10v0.1_25546
DAnjou_Chr10v0.1_25545.1	DAnjou_Chr10v0.1_25545
DAnjou_Chr10v0.1_25544.1	DAnjou_Chr10v0.1_25544
DAnjou_Chr10v0.1_25543.1	DAnjou_Chr10v0.1_25543
DAnjou_Chr10v0.1_25537.1	DAnjou_Chr10v0.1_25537
DAnjou_Chr10v0.1_25536.1	DAnjou_Chr10v0.1_25536
DAnjou_Chr10v0.1_25535.1	DAnjou_Chr10v0.1_25535
DAnjou_Chr10v0.1_25534.1	DAnjou_Chr10v0.1_25534
DAnjou_Chr10v0.1_25533.1	DAnjou_Chr10v0.1_25533
DAnjou_Chr10v0.1_25532.1	DAnjou_Chr10v0.1_25532
DAnjou_Chr10v0.1_25531.1	DAnjou_Chr10v0.1_25531
DAnjou_Chr10v0.1_25530.1	DAnjou_Chr10v0.1_25530
DAnjou_Chr10v0.1_25529.1	DAnjou_Chr10v0.1_25529
DAnjou_Chr10v0.1_25528.1	DAnjou_Chr10v0.1_25528
DAnjou_Chr10v0.1_25527.1	DAnjou_Chr10v0.1_25527
DAnjou_Chr8v0.1_18785.1	DAnjou_Chr8v0.1_18785
DAnjou_Chr10v0.1_25526.1	DAnjou_Chr10v0.1_25526
DAnjou_Chr10v0.1_25525.1	DAnjou_Chr10v0.1_25525
DAnjou_Chr10v0.1_25524.1	DAnjou_Chr10v0.1_25524
DAnjou_Chr10v0.1_25523.1	DAnjou_Chr10v0.1_25523
DAnjou_Chr10v0.1_25522.1	DAnjou_Chr10v0.1_25522
DAnjou_Chr10v0.1_25521.1	DAnjou_Chr10v0.1_25521
DAnjou_Chr10v0.1_25520.1	DAnjou_Chr10v0.1_25520
DAnjou_Chr10v0.1_25519.1	DAnjou_Chr10v0.1_25519
DAnjou_Chr10v0.1_25518.1	DAnjou_Chr10v0.1_25518
DAnjou_Chr10v0.1_25517.1	DAnjou_Chr10v0.1_25517
DAnjou_Chr10v0.1_25516.1	DAnjou_Chr10v0.1_25516
DAnjou_Chr10v0.1_25515.1	DAnjou_Chr10v0.1_25515
DAnjou_Chr10v0.1_25514.1	DAnjou_Chr10v0.1_25514
DAnjou_Chr10v0.1_25513.1	DAnjou_Chr10v0.1_25513
DAnjou_Chr10v0.1_25511.1	DAnjou_Chr10v0.1_25511
DAnjou_Chr10v0.1_25512.1	DAnjou_Chr10v0.1_25512
DAnjou_Chr10v0.1_25510.1	DAnjou_Chr10v0.1_25510
DAnjou_Chr10v0.1_25509.1	DAnjou_Chr10v0.1_25509
DAnjou_Chr10v0.1_25508.1	DAnjou_Chr10v0.1_25508
DAnjou_Chr10v0.1_25507.1	DAnjou_Chr10v0.1_25507
DAnjou_Chr10v0.1_25506.1	DAnjou_Chr10v0.1_25506
DAnjou_Chr10v0.1_25505.1	DAnjou_Chr10v0.1_25505
DAnjou_Chr10v0.1_25504.1	DAnjou_Chr10v0.1_25504
DAnjou_Chr10v0.1_25503.1	DAnjou_Chr10v0.1_25503
DAnjou_Chr10v0.1_25502.1	DAnjou_Chr10v0.1_25502
DAnjou_Chr10v0.1_25501.1	DAnjou_Chr10v0.1_25501
DAnjou_Chr10v0.1_25500.1	DAnjou_Chr10v0.1_25500
DAnjou_Chr10v0.1_25499.1	DAnjou_Chr10v0.1_25499
DAnjou_Chr10v0.1_25498.1	DAnjou_Chr10v0.1_25498
DAnjou_Chr6v0.1_15373.1	DAnjou_Chr6v0.1_15373
DAnjou_Chr10v0.1_25488.1	DAnjou_Chr10v0.1_25488
DAnjou_Chr10v0.1_25487.1	DAnjou_Chr10v0.1_25487
DAnjou_Chr10v0.1_25486.1	DAnjou_Chr10v0.1_25486
DAnjou_Chr10v0.1_25485.1	DAnjou_Chr10v0.1_25485
DAnjou_Chr10v0.1_25484.1	DAnjou_Chr10v0.1_25484
DAnjou_Chr10v0.1_25483.1	DAnjou_Chr10v0.1_25483
DAnjou_Chr10v0.1_25493.1	DAnjou_Chr10v0.1_25493
DAnjou_Chr10v0.1_25492.1	DAnjou_Chr10v0.1_25492
